episode,theta,theta_dot,u
1,0.0057196744907398265,-0.023293581848955767,0.04416742934746948
1,0.005495853385687644,-0.022382110505218187,0.042438324837946906
1,0.005280790557131904,-0.02150628285557405,0.04077725138576027
1,0.005074143396221124,-0.020664716091077957,0.03918135944068374
1,0.0030738061309044627,0.2963884584927612,5.089134436834812
1,0.004395094622342749,0.13212884914382864,2.494059913178268
1,0.0049232451595248574,0.05281505371821084,1.232834578044339
1,0.005070631770700476,0.014738661117561815,0.619450236126681
1,0.005037359880533856,-0.003327189016661951,0.3207345597685135
1,-0.0006303240499683585,-0.09017397286498476,-1.5256182270347198
1,-0.001038449699897063,-0.040812564992870455,-0.7466047449186124
1,-0.009492252821775427,-0.8770417316386239,-15.088775429501716
1,-0.013394288028024354,-0.3902035206248928,-7.396023965980008
1,-0.014945871518992094,-0.15515834909677384,-3.657399686120116
1,-0.015369266538036854,-0.042339501904475996,-1.8391016535338744
1,-0.015257589892869789,0.011167664516706477,-0.9534866767572822
1,-0.014898426252570051,0.03591636402997383,-0.5209622795811397
1,-0.014430980122874585,0.046744612969546524,-0.30860613786301144
1,-0.013922401904487517,0.050857821838706845,-0.20328230115861118
1,-0.013404860612441817,0.05175412920456999,-0.1500335014698459
1,-0.012893550873038246,0.051130973940357136,-0.12216139086111272
1,-0.01239543903671297,0.04981118363252748,-0.10669424339867273
1,-0.011913510885493467,0.04819281512195036,-0.09732809240829904
1,-0.01144883428120849,0.04646766042849769,-0.0909979144441358
1,-0.011001560458926547,0.044727382228194446,-0.08621208782035811
1,-0.010571409801682863,0.04301506572436843,-0.08224336053150627
1,-0.010157907232310444,0.0413502569372418,-0.07873586627236706
1,-0.009760496008499646,0.03974112238107974,-0.07551423379448335
1,-0.009378592476169578,0.03819035323300687,-0.07249086129134791
1,-0.009011612165239807,0.03669803109297709,-0.0696208731827282
1,-0.008658981985357332,0.03526301798824755,-0.06688023786577557
1,-0.008320145688888848,0.03388362964684841,-0.06425513550831291
1,-0.00799456608174155,0.03255796071472979,-0.06173679038076668
1,-0.007681725671871676,0.031284040986987526,-0.0593189575518237
1,-0.007381126575590445,0.03005990962812303,-0.05699669897896681
1,-0.0070922900793534355,0.028883649623700988,-0.054765785998633576
1,-0.0068147560495686885,0.02775340297847471,-0.05262240618452954
1,-0.006548082283339705,0.026667376622898316,-0.050563018154949874
1,-0.006291843844697113,0.02562384386425924,-0.04858427835040169
1,-0.006045632407405426,0.02462114372916873,-0.04668300287381055
1,-0.0058090556140546964,0.0236576793350729,-0.044856146462867175
1,-0.005581736455641912,0.022731915841278493,-0.04310078988160465
1,-0.0053633126731931205,0.021842378244879106,-0.04141413149544851
1,-0.0051534361817074485,0.020987649148567194,-0.03979348096869198
1,-0.015159658270450347,-1.3664547165084724,-23.53629798861523
1,-0.021232213615595193,-0.6072555345144844,-11.538024062885793
1,-0.023639586260563984,-0.24073726449687904,-5.707332820739683
1,-0.024287761221499837,-0.06481749609358517,-2.8714815663975917
1,-0.024101688556389705,0.018607266511013215,-1.4900504176086748
1,-0.023529910576000016,0.05717779803896878,-0.8152094101674825
1,-0.022789577262843596,0.07403333131564198,-0.48377403872825037
1,-0.021985452535491574,0.08041247273520226,-0.31931643998860804
1,-0.021167726913525982,0.08177256219655925,-0.23611831953804485
1,-0.020360104256050452,0.08076226574755292,-0.19252857896856523
1,-0.019573446706924964,0.07866575491254867,-0.16830604426159468
1,-0.01881240305617077,0.07610436507541916,-0.1536118289766092
1,-0.018078628077111566,0.07337749790592044,-0.1436612016434775
1,-0.017372345621838696,0.07062824552728714,-0.13612513983709917
1,-0.01669310708274622,0.06792385390924777,-0.1298678606552508
1,-0.016040158974314947,0.06529481084312708,-0.12433345203586654
1,-0.01541262065255075,0.06275383217641978,-0.11924787222758126
1,-0.014809569830901828,0.060305082164892075,-0.11447416869067173
1,-0.014230083335774928,0.057948649512689986,-0.10994213591693652
1,-0.013673256148615191,0.05568271871597368,-0.10561413732947728
1,-0.013138209929504327,0.05350462191108645,-0.10146849621681825
1,-0.012624096459502866,0.05141134700014617,-0.09749142189148147
1,-0.012130098641926679,0.04939978175761861,-0.09367308237894523
1,-0.0017258335690801905,1.0404265072846488,16.93072912933503
1,0.003164233609376008,0.4890067178456198,8.254378715513983
1,0.005382592928402185,0.2218359319026178,4.038623087139999
1,0.006309512671792803,0.09269197433906176,1.9899911723570298
1,0.006615098675756029,0.030558600396322674,0.9939163015842062
1,0.006624572701633705,0.0009474025877675499,0.5090727502008225
1,0.006495667017363689,-0.012890568427001566,0.2725621287674886
1,0.006304776811731819,-0.01908902056318699,0.15670213327853505
1,0.006088801619399851,-0.021597519233196777,0.09947890796377684
1,0.005865466544254626,-0.0223335075145225,0.07077191091041984
1,0.0056431916408853835,-0.02222749033692424,0.05595060165400506
1,0.005425885028218738,-0.02173066126666455,0.047907742940021425
1,0.005215270546031984,-0.021061448218675467,0.04319011099543313
1,0.005012017984939152,-0.020325256109283207,0.04011923609187562
1,-0.015554704810372692,-1.6455503424249034,-28.142309320764607
1,-0.022921983141586864,-0.7367278331214171,-13.786590931814136
1,-0.025899882889619835,-0.2977899748032973,-6.810701990634811
1,-0.026769036489347548,-0.08691535997277117,-3.418315114011172
1,-0.02663627094279452,0.013276554655302739,-1.7660843393560712
1,-0.026038420586497652,0.059785035629686865,-0.9592384004693589
1,-0.025235465188308458,0.08029553981891961,-0.5632565384224111
1,-0.024352907269426564,0.0882557918881893,-0.36705428898098147
1,-0.02345094130968515,0.09019659597414152,-0.26806995567154823
1,-0.02255806020551793,0.0892881104167217,-0.2164648845942737
1,-0.02168738317723859,0.08706770282793391,-0.18801752488694357
1,-0.02084458818156302,0.08427949956755706,-0.17095370446607228
1,-0.020031765007095047,0.08128231744679737,-0.15954753072206418
1,-0.019249286305470438,0.07824787016246085,-0.15101206070942297
1,-0.01849671561839582,0.07525706870746175,-0.14398849091913068
1,-0.017773247553100825,0.07234680652949954,-0.1378120750761388
1,-0.017077920689075498,0.0695326864025327,-0.13215544988803662
1,-0.01640972010544246,0.06682005836330389,-0.12685533634275836
1,-0.015767626318362232,0.06420937870802258,-0.1218283373112673
1,-0.015150638217540894,0.06169881008213381,-0.11703002307030863
1,-0.014557783403995224,0.059285481354567106,-0.11243504804456522
1,-0.013988122438764537,0.05696609652306865,-0.10802748532327205
1,-0.01344075016378278,0.054737227498175695,-0.10379612536603233
1,-0.012914795629440272,0.052595453434250816,-0.09973218656590566
1,-0.012409421373163178,0.0505374256277094,-0.0958281977036044
1,-0.011923822409508197,0.048559896365498074,-0.0920774499048519
1,-0.011457225105852809,0.046659730365538846,-0.0884737254563433
1,-0.011008886027244329,0.04483390786084797,-0.08501116130980158
1,-0.010578090790038965,0.04307952372053636,-0.0816841782029894
1,-0.010164152942658341,0.04139378473806243,-0.07848744183726769
1,-0.00976641288147799,0.03977400611803518,-0.07541583980183425
1,-0.009384236804886877,0.038217607659111384,-0.07246446631483816
1,-0.009017015706173033,0.036722109871384356,-0.06962861092258399
1,-0.008664164404763992,0.03528513014090417,-0.06690374927584647
1,-0.008325120614833982,0.033904378993000854,-0.0642855350633263
1,-0.007999344050068165,0.032577656476581646,-0.06176979264935245
1,-0.007686315563294633,0.03130284867735322,-0.059352510190073426
1,-0.00738553631968344,0.03007792436111928,-0.05702983311295956
1,-0.007096527002232416,0.02890093174510248,-0.05479805789838338
1,-0.006818827048294576,0.02776999539378391,-0.052653626128476766
1,-0.006551993915943167,0.026683313235140928,-0.050593118781511764
1,-0.006295602379013575,0.02563915369295915,-0.048613250756599224
1,-0.02521529500610696,-1.8919692627093385,-30.0
1,-0.033540388994497045,-0.8325093988390082,-16.144365901918988
1,-0.036753335741454694,-0.3212946746957652,-8.001690750491948
1,-0.03751475374534857,-0.07614180038938784,-4.04049082722431
1,-0.037115967254788856,0.03987864905597194,-2.1097245529290456
1,-0.03618332564738231,0.09326416074065455,-1.1656094977437788
1,-0.0350200975171551,0.116322813022721,-0.7012197399700559
1,-0.03377256529025101,0.12475322269040881,-0.47022139650443584
1,-0.03251074658470625,0.12618187055447594,-0.35287683008676995
1,-0.03126762994919575,0.12431166355105014,-0.29097489895244255
1,-0.03005824585795428,0.12093840912414655,-0.25621188955942875
1,-0.028888935435252092,0.11693104227021896,-0.2348225613249988
1,-0.02776185421341421,0.11270812218378848,-0.22010907924833212
1,-0.02667715971039107,0.10846945030231364,-0.2088091910662606
1,-0.025634073231072144,0.10430864793189255,-0.19933078599713383
1,-0.024631394543980552,0.10026786870915905,-0.19089374578774543
1,-0.023667750697332502,0.09636438466480492,-0.18311283208594975
1,-0.02274171567899091,0.09260350183415902,-0.17579495057486072
1,-0.021851867359015117,0.08898483199757935,-0.16884061248636428
1,-0.020996814001534577,0.08550533574805409,-0.16219603837996988
1,-0.02017520603443233,0.08216079671022482,-0.15582987407695037
1,-0.019385740698851815,0.07894653355805138,-0.14972186769549467
1,-0.01862716328059244,0.07585774182593762,-0.1438573594896616
1,-0.017898266720655122,0.07288965599373191,-0.13822459661619668
1,-0.017197890476673607,0.07003762439815135,-0.1328134208763495
1,-0.01652491905730919,0.06729714193644146,-0.1276146238817335
1,-0.01587828043325911,0.06466386240500813,-0.12261962680083593
1,-0.015256944422454613,0.06213360108044974,-0.11782031809029947
1,-0.01465992109553904,0.05970233269155728,-0.1132089682545866
1,-0.014086259222751564,0.05736618727874755,-0.1087781822891033
1,-0.013535044771261235,0.055121445149032874,-0.10452087068008209
1,-0.013005399456172642,0.05296453150885925,-0.10043022965818638
1,-0.01249647934563976,0.050892011053288264,-0.0964997261760317
1,-0.012007473519214412,0.04890058264253476,-0.09272308539928426
1,-0.01153760277796056,0.04698707412538529,-0.08909427962829841
1,-0.011086118404616152,0.0451484373344407,-0.08560751811534006
1,-0.010652300972001453,0.0433817432614699,-0.0822572375091205
1,-0.010235459197869367,0.04168417741320858,-0.07903809278829893
1,-0.00983492884442729,0.040053035344207705,-0.07594494860910606
1,-0.009450071660810737,0.038485718361655395,-0.07297287102342997
1,-0.009080274366846686,0.03697972939640515,-0.07011711953918631
1,-0.008724947676504387,0.03553266903422981,-0.06737313950262624
1,-0.008383525359491033,0.034142231701335415,-0.06473655478633705
1,-0.008055463339508134,0.03280620199828993,-0.062203160768958043
1,0.00731676122717983,1.5372224566687964,25.75127410103528
1,0.014343428259271776,0.7026667032091947,12.590450102437565
1,0.01733427576314532,0.29908475038735455,6.195070756044428
1,0.023916827353341413,0.6582551590196092,12.573678096209862
1,0.026508490276612912,0.25916629232714994,6.22271436629053
1,0.027185119090260564,0.06766288136476525,3.1336699496817157
1,0.026954112672070107,-0.023100641819045684,1.6287078145285445
1,0.02630400822734171,-0.06501044447283948,0.8933593723304388
1,0.0254713170182029,-0.08326912091388092,0.5320767733109527
1,0.024570133339546853,-0.0901183678656049,0.3526997134170686
1,0.023655102596491662,-0.09150307430551909,0.261858390657035
1,0.022752015404557412,-0.09030871919342512,0.21417950941551378
1,0.021872672018731505,-0.08793433858259088,0.18761086263489557
1,0.021022103724905275,-0.08505682938262304,0.17143217208853312
1,0.02020208048591446,-0.08200232389908155,0.16042951393522664
1,0.030068911936657835,0.9866831450743376,18.415401744911158
1,0.034070957891934685,0.4002045955276847,9.096221638061014
1,0.03525456744019404,0.1183609548259359,4.564475079898865
1,0.03509829029836258,-0.015627714183145874,2.3570703362152488
1,0.03431942735527714,-0.07788629430854384,1.2789098984693363
1,0.03326547255354494,-0.10539548017321987,0.749686739742735
1,0.032104243567706484,-0.116122898583846,0.48745506075603884
1,0.030916271251021157,-0.1187972316685325,0.3551865540374912
1,0.029739701676432667,-0.11765695745884917,0.2862729966925862
1,0.028592119350373358,-0.114758232605931,0.2483324073865133
1,0.02748115287678037,-0.11109664735929903,0.22561891316748628
1,0.0264096282117249,-0.10715246650554704,0.2104729361968225
1,0.025378071808422,-0.10315564033028984,0.19916539642461972
1,0.02438592577435925,-0.0992146034062752,0.1898777496945614
1,0.0234321371056417,-0.09537886687175504,0.1817202037241683
1,0.022515442781694033,-0.0916694323947668,0.17425454925162764
1,0.02163450710748679,-0.08809356742072424,0.16726225210962697
1,0.020787987302999963,-0.08465198044868266,0.1606317449336777
1,0.01997456427098404,-0.08134230320159225,0.15430364853053724
1,0.019192956487536723,-0.07816077834473184,0.14824414522662366
1,0.01844192573342611,-0.07510307541106123,0.14243203274361416
1,0.017720278900623138,-0.07216468328029735,0.13685242604855452
1,0.017026867929976926,-0.06934109706462126,0.13149368978254672
1,0.01636058887748199,-0.06662790524949389,0.12634594068210703
1,0.015720380592343843,-0.06402082851381438,0.12140031310332844
1,0.015105223240250026,-0.06151573520938171,0.1166485955832387
1,0.014514136783938907,-0.05910864563111192,0.11208304793494739
1,0.01394617947426858,-0.05679573096703265,0.10769630630866095
1,0.013400446376424851,-0.05457330978437299,0.103481331234482
1,0.012876067942076463,-0.05243784343483873,0.09943137678201014
1,0.012372208631610523,-0.05038593104659401,0.09553997020434868
1,0.011888065587380583,-0.04841430442299407,0.09180089689166887
1,0.011422867357385992,-0.046519822999459046,0.08820818811127079
1,0.010975872668105053,-0.04469946892809392,0.08475611029976732
1,0.010546369244904338,-0.04295034232007149,0.08143915529945078
1,0.01013367267833732,-0.041269656656701736,0.0782520312356016
1,0.009737125334627627,-0.03965473437096925,0.07518965387987891
1,0.009356095308657539,-0.03810300259700883,0.07224713841735109
1,0.00898997541782734,-0.036611989083020005,0.06941979157023093
1,0.00863818223520448,-0.03517931826228599,0.06670310404893354
1,0.008300155160437745,-0.033802707476673494,0.06409274330989129
1,0.007975355526968115,-0.03247996334696299,0.061584546604121826
1,0.007663265744123561,-0.0312089782844554,0.059174514303020675
1,0.007363388472739029,-0.02998772713845327,0.05685880348929925
1,0.007075245832995121,-0.02881426397439082,0.05463372180193499
1,0.006798378643219409,-0.0276867189775712,0.05249572152467827
1,0.006532345688442875,-0.026603295477653416,0.05044139390820676
1,0.006276723017550747,-0.02556226708921283,0.04846746371648769
1,0.006031103267911996,-0.024561974963875133,0.04657078398832726
1,0.005795095016415049,-0.023600825149694648,0.04474833100547876
1,0.005568322155878921,-0.022677286053612772,0.04299719945904479
1,0.005350423295849008,-0.02178988600299135,0.04131459780625468
1,-0.011379616799839936,-1.6730040095688943,-28.28098399901101
1,-0.018958530850618757,-0.757891405077882,-13.839216748544752
1,-0.022114595196196157,-0.31560643455773996,-6.821472474647806
1,-0.02314287612797558,-0.10282809317794256,-3.409435284309766
1,-0.023157250217666413,-0.0014374089690832453,-1.7483397905425637
1,-0.022698033959511907,0.045921625815450694,-0.9377892804593225
1,-0.02202697735568758,0.06710566038243254,-0.5405483518568708
1,-0.02127053199796082,0.07564453577267582,-0.34423381116804286
1,-0.020489445815377042,0.0781086182583777,-0.24566499373702622
1,-0.01971257255470624,0.07768732606708025,-0.19470888654806007
1,-0.018953296604631797,0.07592759500744437,-0.16700429365160763
1,-0.018217511769736103,0.07357848348956945,-0.15071110412571698
1,-0.017507496631780757,0.07100151379553463,-0.14007260287288847
1,-0.016823796351655096,0.06837002801256598,-0.13228775490695321
1,-0.01616613597600849,0.06576603756466055,-0.12599162996567603
1,-0.015533863264104737,0.06322727119037536,-0.12051713852305523
1,-0.01492616298444065,0.06077002796640869,-0.11553636104118659
1,-0.01434216022359189,0.05840027608487609,-0.11088629564635644
1,-0.013780969809189659,0.05611904144022313,-0.10648420026466687
1,-0.013241719585851758,0.05392502233378996,-0.10228646084580129
1,-0.012723561018132244,0.05181585677195157,-0.09826860476375066
1,-0.012225673664815704,0.049788735331653934,-0.09441558654967713
1,-0.011747266702541921,0.04784069622737823,-0.09071706393939666
1,-0.01128757904148971,0.04596876610522112,-0.08716509828265101
1,-0.010845878781527766,0.044170025996194406,-0.08375303281781943
1,-0.010421462371425938,0.04244164101018281,-0.08047494329155536
1,-0.010013653646344791,0.04078087250811474,-0.07732536677557506
1,-0.009621802827838557,0.039185081850623346,-0.07429916578887374
1,-0.009245285526445844,0.03765173013927127,-0.07139145830855553
1,-0.00888350176552423,0.03617837609216146,-0.06859757994366361
1,-0.008535875034612488,0.034762673091174104,-0.06591306188367752
1,-0.008201851375596,0.033402365901648814,-0.06333361665510673
1,-0.00788089850254714,0.03209528730488596,-0.0608551278106495
1,-0.0075725049549727015,0.030839354757443895,-0.05847364166279795
1,-0.007276179283673507,0.029632567129919383,-0.056185360139356905
1,-0.006991449268191211,0.028473001548229678,-0.05398663430758524
1,-0.006717861164730192,0.027358810346101943,-0.051873958341810994
1,-0.006454978983424018,0.02628821813061737,-0.049843963820392134
1,-0.006202383793829848,0.02525951895941697,-0.047893414292021735
1,-0.005959673057562952,0.024271073626689604,-0.04601920007785815
1,-0.005726459987018704,0.023321307054424742,-0.044218333289001266
1,-0.005502372929166863,0.02240870578518408,-0.04248794304535025
1,-0.005287054773440734,0.021531815572612942,-0.04082527088520191
1,-0.005080162382781014,0.020689239065971945,-0.03922766635672581
1,-0.002736437200733034,-0.1621885071262091,-2.863409695972117
1,-0.0034382450307524253,-0.07018078300193913,-1.4069655450389942
1,-0.0036965576497917023,-0.025831261903927698,-0.6989760652456101
1,0.017288279693390578,1.7380672219459494,29.788554438023233
1,0.025052753131608686,0.7764473438218108,14.59606896330322
1,0.02817343764134505,0.31206845097363634,7.213688875838834
1,0.029063653958255182,0.08902163169101329,3.623485113442893
1,0.0288946348246023,-0.016901913365288262,1.8747192118583136
1,0.020178888644989415,-0.8715746179612882,-12.782403361554788
1,0.015704560904547762,-0.44743277404416515,-6.165441397890729
1,0.013300213985158075,-0.24043469193896866,-2.951279756171411
1,0.011910411837746509,-0.13898021474115668,-1.3914689761054264
1,0.011022088725387031,-0.08883231123594779,-0.6354252444193931
1,0.010385687649779332,-0.06364010756076996,-0.2697749408721011
1,0.009879666618054627,-0.05060210317247042,-0.09369335449498639
1,0.00944467734867584,-0.04349892693787864,-0.009630160657578268
1,0.009051592451162617,-0.03930848975132231,0.029795678444004436
1,0.008685974939758492,-0.03656175114041237,0.04759578003592618
1,0.008340534379636605,-0.034544056012188656,0.05494498846704071
1,0.008011462325164741,-0.03290720544718647,0.057268927087954946
1,0.007696651997977153,-0.031481032718758864,0.057200849429097866
1,0.007394833171903799,-0.030181882607335342,0.05601781816901519
1,0.007105151593793369,-0.028968157811042988,0.05433826601746922
1,0.006826964331417905,-0.027818726237546422,0.05246080126339084
1,0.006559740011711374,-0.02672243197065311,0.05052876335634482
1,0.0063030100181078125,-0.02567299936035614,0.04861014470323005
1,0.00605634445209842,-0.024666556600939225,0.04673640584146341
1,0.005819340135712594,-0.023700431638582636,0.04492132527642301
1,0.0055916144747751384,-0.02277256609374556,0.04317015231984267
1,0.005372802180793921,-0.021881229398121753,0.04148405024104104
1,0.005162553392889081,-0.021024878790484005,0.039862252046782815
1,-0.009208736415015068,-1.0100130535679277,-17.248090248127372
1,-0.013737027455835278,-0.45282910408202115,-8.448453885144025
1,-0.015574008973498844,-0.18369815176635668,-4.17211393088958
1,-0.01611797918912675,-0.054397021562790554,-2.092545573070807
1,-0.016047519710909914,0.007045947821683628,-1.0798953400673943
1,-0.015691701298202774,0.03558184127071384,-0.5855332058629275
1,-0.015209855005452206,0.0481846292750568,-0.3430133217624002
1,-0.01467888307468014,0.05309719307720643,-0.22291716601763378
1,-0.014135667401779977,0.05432156729001638,-0.1623777783695542
1,-0.013597668525280888,0.05379988764990873,-0.13085415775106807
1,-0.013072930896268032,0.05247376290128557,-0.11350763981196565
1,-0.012564942253094605,0.05079886431734269,-0.10312713264043671
1,-0.012074993382526994,0.048994887056761104,-0.09620677558504265
1,-0.01160332371509688,0.047166966743011414,-0.09104063884699093
1,-0.011149677167494241,0.04536465476026381,-0.0867972146597839
1,-0.010713571540924451,0.043610562656978984,-0.08306984861765915
1,-0.010294428805984357,0.04191427349400934,-0.07965836038114615
1,-0.009891637837813187,0.04027909681711697,-0.07646296428729954
1,-0.009504584361818247,0.038705347599493956,-0.07343273897559172
1,-0.009132664993339106,0.037191936847914206,-0.07054059367677823
1,-0.00877529357116632,0.03573714221727846,-0.06777110495025057
1,-0.008431903767036734,0.03433898041295868,-0.06511460510842515
1,-0.008101949904560235,0.03299538624764989,-0.06256430737779989
1,-0.007784906925977048,0.03170429785831863,-0.060114906201210294
1,-0.0074802699618545096,0.030463696412253802,-0.05776189417253286
1,-0.007187553724117326,0.02927162377371834,-0.05550122717614994
1,-0.006906291828826839,0.028126189529048717,-0.053329158774946345
1,-0.006636036099788908,0.02702557290379309,-0.05124215692068379
1,-0.006376355877216565,0.02596802225723421,-0.049236860761211615
1,-0.006126837342653406,0.024951853456315905,-0.047310057030788916
1,-0.005887082865061522,0.023975447759188404,-0.045458666055609
1,-0.005656710369937785,0.023037249512373657,-0.04367973252895363
2,-0.25362607975968626,0.49946098954861173,-10.344827586206895
2,-0.24630403778639207,0.7322041973294189,-6.149355273998557
2,-0.23799393730612456,0.8310100480267499,-3.994527932820331
2,-0.2293651767610485,0.8628760545076053,-2.8716771080309833
2,-0.2207486081290495,0.8616568631998994,-2.271598634381098
2,-0.2123042431644266,0.844436496462293,-1.9366894195627848
2,-0.20410615044413602,0.8198092720290573,-1.7366777548787198
2,-0.19618536963677588,0.7920780807360147,-1.6057718415329827
2,-0.18855155373652074,0.7633815900255123,-1.5107901395829177
2,-0.18120385374392958,0.7347699992591168,-1.4350094292567315
2,-0.1741363764034746,0.7067477340454974,-1.3699941556842488
2,-0.16734091124948688,0.679546515398771,-1.3114731837750044
2,-0.16080828715130868,0.6532624098178199,-1.2572643267893078
2,-0.15452904271299941,0.627924443830927,-1.206232207509788
2,-0.14849375396734868,0.6035288745650732,-1.15776615787256
2,-0.14269319130458333,0.5800562662765342,-1.1115191621733613
2,-0.13711839152693275,0.5574799777650566,-1.06727752197106
2,-0.13176068785004202,0.5357703676890734,-1.0248958389568568
2,-0.12661171916243655,0.5148968687605485,-0.9842645724890939
2,-0.12166342913371843,0.4948290028718113,-0.9452938164130735
2,-0.11690806042862328,0.47553687050951426,-0.907905142374247
2,-0.11233814663461647,0.45699137940068074,-0.8720274530688168
2,-0.10794650319613255,0.4391643438483912,-0.8375948301792131
2,-0.1037262179967545,0.42202851993780577,-0.8045453770581723
2,-0.09967064190742601,0.40555760893284815,-0.7728205603677338
2,-0.09577337945833438,0.38972624490916313,-0.7423648048342555
2,-0.09202827971219817,0.3745099746136214,-0.7131252190600699
2,-0.08688612215406248,0.5142157558135684,1.9478814968243756
2,-0.08273540076464035,0.4150721389422135,0.6382811603460476
2,-0.07913256707003168,0.3602833694608673,0.011161080952093894
2,-0.07585862040412099,0.32739466659106886,-0.2830357271143287
2,-0.07280431779956739,0.30543026045536026,-0.41518748343628875
2,-0.06991407562985398,0.2890242169713408,-0.4687306283398138
2,-0.06715857512530826,0.2755500504545719,-0.4843692894234328
2,-0.06452139083617225,0.26371842891360014,-0.48194260137575506
2,-0.06199246510774374,0.25289257284285105,-0.471108202138089
2,-0.05956492312736538,0.24275419803783618,-0.45655802156694136
2,-0.0572335174185321,0.23314057088332787,-0.4405633407919256
2,-0.05499386691417894,0.22396505043531556,-0.42421612967466094
2,-0.0528420834291894,0.21517834849895445,-0.40803427308463336
2,-0.050774587008960856,0.20674964202285392,-0.39225654917594044
2,-0.04878801339057087,0.198657361838998,-0.37698634417560295
2,-0.04687916642383657,0.19088469667343,-0.362261640910851
2,-0.04504499247901693,0.18341739448196423,-0.34808908356602286
2,-0.04328256564939469,0.1762426829622235,-0.33446054330496344
2,-0.041589078296124564,0.16934873532701272,-0.3213611622779997
2,-0.03996183427785485,0.1627244018269709,-0.30877324922888083
2,-0.03839824356867693,0.156359070917792,-0.2966781564984269
2,-0.036895817630609104,0.15024259380678293,-0.2850571754047413
2,-0.035452165229427325,0.14436524011817792,-0.27389195477010086
2,-0.03406498853972592,0.13871766897014037,-0.2631646882316696
2,-0.03273207946159398,0.13329090781319358,-0.25285818982791386
2,-0.031451316108588714,0.12807633530052676,-0.24295591595821064
2,-0.030220659444905793,0.12306566636829205,-0.23344196193933442
2,-0.029038150058584688,0.11825093863211067,-0.22430104684989538
2,-0.027901905062009433,0.1136244996575256,-0.2155184932865022
2,-0.02681011511319113,0.10917899488183039,-0.20708020522017268
2,-0.025761041552474623,0.10490735607165054,-0.19897264547300209
2,-0.0247530136499468,0.1008027902527826,-0.1911828135257806
2,-0.023784425959203995,0.09685876907428025,-0.18369822397561109
2,-0.02285373577339084,0.09306901858131533,-0.17650688577391782
2,-0.02195946067961488,0.08942750937759639,-0.16959728228511095
2,-0.02110017620800156,0.08592844716133213,-0.16295835216382404
2,-0.020274513571797,0.08256626362045598,-0.15657947102940528
2,-0.019481157495058576,0.07933560767384223,-0.1504504339082321
2,-0.018718844124599437,0.07623133704591384,-0.14456143841160518
2,-0.01798635902297399,0.07324851016254441,-0.1389030686166668
2,-0.01728253523940819,0.07038237835658001,-0.13346627961860436
2,-0.016606251455691307,0.0676283783716883,-0.1282423827236875
2,-0.01595643020415526,0.06498212515360485,-0.12322303125414591
2,-0.015332036154973297,0.06243940491819623,-0.11840020693737152
2,-0.014732074470112285,0.05999616848610111,-0.11376620685336203
2,-0.014155589221371827,0.05764852487404585,-0.10931363091568252
2,-0.013601661870039234,0.055392735133259284,-0.10503536986250633
2,-0.013069409805781898,0.05322520642573357,-0.10092459373549506
2,-0.012557984942487969,0.05114248632939299,-0.09697474082540736
2,-0.01206657236885256,0.0491412573635408,-0.09317950706437478
2,-0.011594389051590014,0.04721833172625475,-0.08953283584577598
2,-0.011140682589233062,0.04537064623569515,-0.08602890825356252
2,-0.010704730014557316,0.04359525746757458,-0.0826621336837613
2,-0.010285836643744158,0.04188933708131585,-0.079427140841696
2,-0.009883334970467216,0.040250167327694285,-0.07631876909923957
2,-0.009496583603156994,0.038675136731022096,-0.07333206019713434
2,-0.009124966243765133,0.037161735939186105,-0.07046225027810299
2,-0.008767890706414174,0.035707553735095945,-0.06770476223711647
2,2.451280937409289e-06,0.8770341987351583,14.38100606962435
2,0.004095228205601201,0.4092776924663792,7.016371641118763
2,0.0059227866221535745,0.1827558416552373,3.4380306679550814
2,0.00665646090408373,0.07336742819301559,1.6989581981280415
2,0.006864882145624922,0.020842124154119207,0.8531978617074739
2,0.006823984777195801,-0.00408973684291215,0.4413322790579505
2,0.00666755865435258,-0.015642612284322156,0.24024149634453482
2,0.006460365841177348,-0.020719281317523104,0.1415614478995259
2,0.011323618133777233,0.48632522925998856,8.818109842075918
2,0.01336541324751681,0.2041795113739578,4.343546559430997
2,0.014049376241837372,0.06839629943205613,2.1680526208923347
2,0.014085861812352262,0.003648557051489018,1.1091454451299438
2,0.013819423113971375,-0.02664386983808869,0.5926229289060027
2,0.013416964875346469,-0.04024582386249063,0.33962596585414545
2,0.01295912250192368,-0.045784237342279,0.2147120041139337
2,-0.006474121972196614,-1.9433244474120293,-30.0
2,-0.015412887428106885,-0.8938765455910271,-15.805560458184098
2,-0.01927471233392408,-0.3861824905817193,-7.767527861852493
2,-0.020689431830664965,-0.1414719496740887,-3.8604484180107175
2,-0.02093349487020338,-0.024406303953841316,-1.9593528706193082
2,-0.02062621030859316,0.030728456161021878,-1.0325902264388658
2,-0.020067746560659093,0.055846374793406595,-0.5792207630555514
2,-0.019403272269414764,0.06644742912443294,-0.355938864079111
2,-0.01870268380042178,0.07005884689929856,-0.24455145778112708
2,-0.017999334578778215,0.07033492216435622,-0.1876365768224827
2,-0.017308848964688334,0.069048561408988,-0.15729400583627884
2,-0.016638261236353043,0.06705877283352912,-0.1399654673156293
2,-0.01599045444722829,0.06478067891247509,-0.12906026678588867
2,-0.015366315953764734,0.06241384934635561,-0.12137274658933095
2,-0.01476578372766423,0.06005322261005038,-0.11534184337974446
2,-0.014188353848429253,0.05774298792349767,-0.11020556822616617
